OrganisationID¬OrganisationCode¬OrganisationName¬MetricName¬Value¬Text
18082¬NLL04¬Launceston General Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18083¬NLL07¬Liskeard Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18085¬NLL09¬Stratton Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18090¬NLL16¬Falmouth Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18093¬NLL19¬Poltair Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18095¬NLL21¬St Mary's Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18102¬NLT02¬North Somerset Community Hospital¬A&E performance¬100.00%¬Patients seen within 4 hours
18102¬NLT02¬North Somerset Community Hospital¬Percentage of patients waiting less than 18 weeks¬99%¬99% of patients waiting less than 18 weeks from referral
18102¬NLT02¬North Somerset Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18142¬NMV01¬Kneesworth House¬Care Quality Commission inspection ratings¬2¬Good
18142¬NMV01¬Kneesworth House¬Care Quality Commission inspection ratings¬2¬Good
18142¬NMV01¬Kneesworth House¬Care Quality Commission inspection ratings¬2¬Good
18143¬NMV02¬Stockton Hall Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
18143¬NMV02¬Stockton Hall Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
18143¬NMV02¬Stockton Hall Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
18271¬NQ106¬Fryatt Hospital, Harwich¬A&E performance¬100.00%¬Patients seen within 4 hours
41341¬RNQ51¬Kettering General Hospital¬Infection control and cleanliness¬1¬Among the worst
41341¬RNQ51¬Kettering General Hospital¬Friends and Family Test score: Labour ward¬95%¬Patients recommend this hospital. 21 responses
41341¬RNQ51¬Kettering General Hospital¬Menu approved by dietitian¬1¬
41341¬RNQ51¬Kettering General Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
41341¬RNQ51¬Kettering General Hospital¬Open and honest reporting¬1¬Among the worst
41341¬RNQ51¬Kettering General Hospital¬Overall Procurement Process Efficiency and Price Performance Assessment¬Top 25%¬Top 25%
41341¬RNQ51¬Kettering General Hospital¬Patients assessed for blood clots¬99.03¬99.03% of patients assessed
41341¬RNQ51¬Kettering General Hospital¬Friends and Family Test score: Postnatal ward¬100%¬Patients recommend this hospital. 5 responses
41341¬RNQ51¬Kettering General Hospital¬Potential under-reporting of incidents¬1¬Less than expected
41341¬RNQ51¬Kettering General Hospital¬Potential under-reporting of incidents resulting in death or severe harm¬2¬Within expected range
41341¬RNQ51¬Kettering General Hospital¬Price Performance¬Top 25%¬Top 25%
41341¬RNQ51¬Kettering General Hospital¬Procurement Process Efficiency¬Middle 50%¬Middle 50%
41341¬RNQ51¬Kettering General Hospital¬Health Improvement following hip replacement:  Condition specific quality of life questionnaire¬¬As expected
41341¬RNQ51¬Kettering General Hospital¬Health Improvement following knee replacement: Condition specific quality of life questionnaire¬¬As expected
41341¬RNQ51¬Kettering General Hospital¬Proportion of reported incidents that are harmful¬1¬Within the expected range
41341¬RNQ51¬Kettering General Hospital¬Staff who stated the incident reporting procedure was fair and effective¬2¬Within the middle range
41341¬RNQ51¬Kettering General Hospital¬Quality of food¬83.11%¬83.11% Amongst the best
41341¬RNQ51¬Kettering General Hospital¬Mortality rate (in hospital and up to 30 days after discharge)¬1.0¬Number of deaths within the expected range
41341¬RNQ51¬Kettering General Hospital¬Friends and Family Test score: Staff - Care¬89%¬staff recommend this hospital for care. 214 responses. 4076 staff work at this trust.
41341¬RNQ51¬Kettering General Hospital¬Friends and Family Test score: Staff - Work¬79%¬staff recommend this hospital as a place to work. 214 responses. 4076 staff work at this trust.
41341¬RNQ51¬Kettering General Hospital¬Recommended by staff¬56¬Within expected range with a value of 56%
41341¬RNQ51¬Kettering General Hospital¬Recommended by staff¬56¬Within expected range with a value of 56%
41354¬RNZ02¬Salisbury District Hospital¬A&E performance¬92.90%¬Patients seen within 4 hours
41354¬RNZ02¬Salisbury District Hospital¬Friends and Family Test score: A&E¬96%¬Patients recommend this hospital. 27 responses
41354¬RNZ02¬Salisbury District Hospital¬Agency staff as a percentage of average expenditure¬5%¬Average expenditure with a value of 5%
41354¬RNZ02¬Salisbury District Hospital¬Care Quality Commission inspection ratings¬2¬Good
41354¬RNZ02¬Salisbury District Hospital¬Care Quality Commission inspection ratings¬2¬Good
41354¬RNZ02¬Salisbury District Hospital¬Care Quality Commission inspection ratings¬2¬Good
41354¬RNZ02¬Salisbury District Hospital¬Choice of breakfast¬1¬Amongst the best
41354¬RNZ02¬Salisbury District Hospital¬Choice of food¬99.33%¬99.33% Amongst the best
41354¬RNZ02¬Salisbury District Hospital¬Care hours per patient day¬7.94¬hours
41354¬RNZ02¬Salisbury District Hospital¬Consistency of reporting to the NRLS¬3¬Reported in six of the last six months
41354¬RNZ02¬Salisbury District Hospital¬Cost of food services per patient per day¬£7.98¬
41354¬RNZ02¬Salisbury District Hospital¬Estimated Procurement Savings Target¬680,282¬£680,282 - £2,855,180
41354¬RNZ02¬Salisbury District Hospital¬Financial performance¬£-1.53m Deficit¬
41354¬RNZ02¬Salisbury District Hospital¬Food available between meals¬1¬
41354¬RNZ02¬Salisbury District Hospital¬Fresh fruit available¬1¬
41354¬RNZ02¬Salisbury District Hospital¬Percentage of patients waiting less than 18 weeks¬93%¬93% of patients waiting less than 18 weeks from referral
41354¬RNZ02¬Salisbury District Hospital¬Friends and Family Test score: Inpatient¬99%¬Patients recommend this hospital. 291 responses
41354¬RNZ02¬Salisbury District Hospital¬Friends and Family Test score: Inpatient¬99%¬Patients recommend this hospital. 291 responses
41354¬RNZ02¬Salisbury District Hospital¬Infection control and cleanliness¬3¬Among the best
41354¬RNZ02¬Salisbury District Hospital¬Menu approved by dietitian¬1¬
41354¬RNZ02¬Salisbury District Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
41354¬RNZ02¬Salisbury District Hospital¬Open and honest reporting¬2¬Among the best
41354¬RNZ02¬Salisbury District Hospital¬Overall Procurement Process Efficiency and Price Performance Assessment¬Top 25%¬Top 25%
41354¬RNZ02¬Salisbury District Hospital¬Patients assessed for blood clots¬99.39¬99.39% of patients assessed
41354¬RNZ02¬Salisbury District Hospital¬Friends and Family Test score: Postnatal ward¬100%¬Patients recommend this hospital. 6 responses
41354¬RNZ02¬Salisbury District Hospital¬Potential under-reporting of incidents¬2¬Within expected range
41354¬RNZ02¬Salisbury District Hospital¬Potential under-reporting of incidents resulting in death or severe harm¬2¬Within expected range
41354¬RNZ02¬Salisbury District Hospital¬Price Performance¬Top 25%¬Top 25%
41354¬RNZ02¬Salisbury District Hospital¬Procurement Process Efficiency¬Top 25%¬Top 25%
41354¬RNZ02¬Salisbury District Hospital¬Health Improvement following hip replacement:  Condition specific quality of life questionnaire¬¬As expected
41354¬RNZ02¬Salisbury District Hospital¬Health Improvement following knee replacement: Condition specific quality of life questionnaire¬¬As expected
41354¬RNZ02¬Salisbury District Hospital¬Proportion of reported incidents that are harmful¬1¬Within the expected range
41354¬RNZ02¬Salisbury District Hospital¬Staff who stated the incident reporting procedure was fair and effective¬1¬Among the best
41354¬RNZ02¬Salisbury District Hospital¬Quality of food¬96.20%¬96.20% Amongst the best
41354¬RNZ02¬Salisbury District Hospital¬Mortality rate (in hospital and up to 30 days after discharge)¬1.002¬Number of deaths within the expected range
41354¬RNZ02¬Salisbury District Hospital¬Friends and Family Test score: Staff - Care¬89%¬staff recommend this hospital for care. 114 responses. 3431 staff work at this trust.
41354¬RNZ02¬Salisbury District Hospital¬Friends and Family Test score: Staff - Work¬66%¬staff recommend this hospital as a place to work. 114 responses. 3431 staff work at this trust.
41354¬RNZ02¬Salisbury District Hospital¬Recommended by staff¬79¬Within expected range with a value of 79%
41354¬RNZ02¬Salisbury District Hospital¬Recommended by staff¬79¬Within expected range with a value of 79%
41366¬RNZ69¬Devizes Community Hospital¬A&E performance¬92.90%¬Patients seen within 4 hours
41366¬RNZ69¬Devizes Community Hospital¬Agency staff as a percentage of average expenditure¬5%¬Average expenditure with a value of 5%
41366¬RNZ69¬Devizes Community Hospital¬Consistency of reporting to the NRLS¬3¬Reported in six of the last six months
41366¬RNZ69¬Devizes Community Hospital¬Estimated Procurement Savings Target¬680,282¬£680,282 - £2,855,180
41366¬RNZ69¬Devizes Community Hospital¬Financial performance¬£-1.53m Deficit¬
41366¬RNZ69¬Devizes Community Hospital¬Percentage of patients waiting less than 18 weeks¬93%¬93% of patients waiting less than 18 weeks from referral
41366¬RNZ69¬Devizes Community Hospital¬Infection control and cleanliness¬3¬Among the best
41366¬RNZ69¬Devizes Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
41366¬RNZ69¬Devizes Community Hospital¬Open and honest reporting¬2¬Among the best
41366¬RNZ69¬Devizes Community Hospital¬Overall Procurement Process Efficiency and Price Performance Assessment¬Top 25%¬Top 25%
41366¬RNZ69¬Devizes Community Hospital¬Patients assessed for blood clots¬99.39¬99.39% of patients assessed
41366¬RNZ69¬Devizes Community Hospital¬Potential under-reporting of incidents¬2¬Within expected range
41366¬RNZ69¬Devizes Community Hospital¬Potential under-reporting of incidents resulting in death or severe harm¬2¬Within expected range
41366¬RNZ69¬Devizes Community Hospital¬Price Performance¬Top 25%¬Top 25%
41366¬RNZ69¬Devizes Community Hospital¬Procurement Process Efficiency¬Top 25%¬Top 25%
41366¬RNZ69¬Devizes Community Hospital¬Proportion of reported incidents that are harmful¬1¬Within the expected range
41366¬RNZ69¬Devizes Community Hospital¬Staff who stated the incident reporting procedure was fair and effective¬1¬Among the best
41366¬RNZ69¬Devizes Community Hospital¬Mortality rate (in hospital and up to 30 days after discharge)¬1.002¬Number of deaths within the expected range
41366¬RNZ69¬Devizes Community Hospital¬Friends and Family Test score: Staff - Care¬89%¬staff recommend this hospital for care. 114 responses. 3431 staff work at this trust.
41366¬RNZ69¬Devizes Community Hospital¬Friends and Family Test score: Staff - Work¬66%¬staff recommend this hospital as a place to work. 114 responses. 3431 staff work at this trust.
41366¬RNZ69¬Devizes Community Hospital¬Recommended by staff¬79¬Within expected range with a value of 79%
41366¬RNZ69¬Devizes Community Hospital¬Recommended by staff¬79¬Within expected range with a value of 79%
41381¬RP1A1¬St Mary's Hospital¬Agency staff as a percentage of average expenditure¬5%¬Average expenditure with a value of 5%
41381¬RP1A1¬St Mary's Hospital¬Choice of breakfast¬1¬Amongst the best
41381¬RP1A1¬St Mary's Hospital¬Choice of food¬92.32%¬92.32% Amongst the best
41381¬RP1A1¬St Mary's Hospital¬Care hours per patient day¬8.94¬hours
41381¬RP1A1¬St Mary's Hospital¬Cost of food services per patient per day¬£12.88¬
41381¬RP1A1¬St Mary's Hospital¬Financial performance¬£1.19m Surplus¬
41381¬RP1A1¬St Mary's Hospital¬Food available between meals¬1¬
41381¬RP1A1¬St Mary's Hospital¬Fresh fruit available¬1¬
41381¬RP1A1¬St Mary's Hospital¬Percentage of patients waiting less than 18 weeks¬98%¬98% of patients waiting less than 18 weeks from referral
41381¬RP1A1¬St Mary's Hospital¬Menu approved by dietitian¬1¬
41381¬RP1A1¬St Mary's Hospital¬NHS Improvement patient safety notices¬¬Poor - Some alerts not signed off after deadline
41381¬RP1A1¬St Mary's Hospital¬Quality of food¬90.35%¬90.35% Amongst the best
41381¬RP1A1¬St Mary's Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
41381¬RP1A1¬St Mary's Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
41384¬RP1F2¬Isebrook Hospital¬Agency staff as a percentage of average expenditure¬5%¬Average expenditure with a value of 5%
41384¬RP1F2¬Isebrook Hospital¬Care Quality Commission inspection ratings¬5¬No rating
41384¬RP1F2¬Isebrook Hospital¬Care Quality Commission inspection ratings¬5¬No rating
41384¬RP1F2¬Isebrook Hospital¬Care Quality Commission inspection ratings¬5¬No rating
41384¬RP1F2¬Isebrook Hospital¬Choice of breakfast¬1¬Amongst the best
41384¬RP1F2¬Isebrook Hospital¬Choice of food¬96.62%¬96.62% Amongst the best
41384¬RP1F2¬Isebrook Hospital¬Care hours per patient day¬6.77¬hours
41384¬RP1F2¬Isebrook Hospital¬Financial performance¬£1.19m Surplus¬
41384¬RP1F2¬Isebrook Hospital¬Food available between meals¬1¬
41384¬RP1F2¬Isebrook Hospital¬Fresh fruit available¬1¬
41384¬RP1F2¬Isebrook Hospital¬Percentage of patients waiting less than 18 weeks¬98%¬98% of patients waiting less than 18 weeks from referral
41384¬RP1F2¬Isebrook Hospital¬Menu approved by dietitian¬1¬
41384¬RP1F2¬Isebrook Hospital¬NHS Improvement patient safety notices¬¬Poor - Some alerts not signed off after deadline
41384¬RP1F2¬Isebrook Hospital¬Quality of food¬100.00%¬100.00% Amongst the best
41384¬RP1F2¬Isebrook Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
41384¬RP1F2¬Isebrook Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
41403¬RP401¬Great Ormond Street Hospital ¬Agency staff as a percentage of average expenditure¬3%¬Average expenditure with a value of 3%
41403¬RP401¬Great Ormond Street Hospital ¬Care Quality Commission inspection ratings¬2¬Good
41403¬RP401¬Great Ormond Street Hospital ¬Care Quality Commission inspection ratings¬2¬Good
41403¬RP401¬Great Ormond Street Hospital ¬Care Quality Commission inspection ratings¬2¬Good
41403¬RP401¬Great Ormond Street Hospital ¬Choice of breakfast¬1¬Amongst the best
41403¬RP401¬Great Ormond Street Hospital ¬Choice of food¬91.73%¬91.73% Amongst the best
41403¬RP401¬Great Ormond Street Hospital ¬Care hours per patient day¬15.63¬hours
41403¬RP401¬Great Ormond Street Hospital ¬Cost of food services per patient per day¬£7.51¬
41403¬RP401¬Great Ormond Street Hospital ¬Financial performance¬£4.56m Surplus¬
41403¬RP401¬Great Ormond Street Hospital ¬Food available between meals¬1¬
41403¬RP401¬Great Ormond Street Hospital ¬Fresh fruit available¬1¬
41403¬RP401¬Great Ormond Street Hospital ¬Percentage of patients waiting less than 18 weeks¬92%¬92% of patients waiting less than 18 weeks from referral
41403¬RP401¬Great Ormond Street Hospital ¬Friends and Family Test score: Inpatient¬96%¬Patients recommend this hospital. 514 responses
41403¬RP401¬Great Ormond Street Hospital ¬Friends and Family Test score: Inpatient¬96%¬Patients recommend this hospital. 514 responses
41403¬RP401¬Great Ormond Street Hospital ¬Menu approved by dietitian¬1¬
41403¬RP401¬Great Ormond Street Hospital ¬NHS Improvement patient safety notices¬¬Poor - Some alerts not signed off after deadline
41403¬RP401¬Great Ormond Street Hospital ¬Quality of food¬92.54%¬92.54% Amongst the best
41403¬RP401¬Great Ormond Street Hospital ¬Friends and Family Test score: Staff - Care¬95%¬staff recommend this hospital for care. 1371 responses. 4933 staff work at this trust.
41403¬RP401¬Great Ormond Street Hospital ¬Friends and Family Test score: Staff - Work¬68%¬staff recommend this hospital as a place to work. 1371 responses. 4933 staff work at this trust.
41403¬RP401¬Great Ormond Street Hospital ¬Recommended by staff¬87¬Among the best with a value of 87%
41403¬RP401¬Great Ormond Street Hospital ¬Recommended by staff¬87¬Among the best with a value of 87%
41405¬RP5BA¬Bassetlaw Hospital¬A&E performance¬90.85%¬Patients seen within 4 hours
41405¬RP5BA¬Bassetlaw Hospital¬Friends and Family Test score: A&E¬94%¬Patients recommend this hospital. 85 responses
41405¬RP5BA¬Bassetlaw Hospital¬Agency staff as a percentage of average expenditure¬0%¬Significantly below average with a value of 0%
41405¬RP5BA¬Bassetlaw Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
41405¬RP5BA¬Bassetlaw Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
41405¬RP5BA¬Bassetlaw Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
41405¬RP5BA¬Bassetlaw Hospital¬Choice of breakfast¬1¬Amongst the best
41405¬RP5BA¬Bassetlaw Hospital¬Choice of food¬75.67%¬75.67% In the middle range  
41405¬RP5BA¬Bassetlaw Hospital¬Care hours per patient day¬8.05¬hours
41405¬RP5BA¬Bassetlaw Hospital¬Consistency of reporting to the NRLS¬3¬Reported in six of the last six months
41405¬RP5BA¬Bassetlaw Hospital¬Cost of food services per patient per day¬£11.09¬
